nombre_empresa,cuit,periodo_fiscal,empleados,ingresos,gastos,margen,deuda,activos,prestamos_solicitados,prestamos_aprobados,monto_solicitado,monto_aprobado,ticket_promedio_solicitado,ticket_promedio_aprobado,prestamos_cancelados,prestamos_vigentes,tiempo_cancelacion_prestamo,servicios_utilizados,transferencias,pagos,creditos,inversiones,trimestre_dias_actividad,trimestre_dias_inactividad,promedio_login_dia,total_login_dia,churn
Diaz Comercio S.A.S.,23181657960,2023-Q4,177,75803012.7,43235112.02,32567900.68,30828275.28,141704180.3,3,1,22544542.91,7212219.49,7514847.64,7212219.49,1,0,30,3,1,1,1,0,24,66,8.0,192.0,0
Diaz Comercio S.A.S.,23181657960,2024-Q1,177,72175534.34,47516558.5,24658975.84,24929606.96,131144847.79,5,4,18029456.45,15792139.61,3605891.29,3948034.9,3,1,30,1,0,0,0,1,5,85,6.0,30.0,0
Diaz Comercio S.A.S.,23181657960,2024-Q2,177,71442614.28,49340469.07,22102145.21,29217849.31,127791585.4,5,4,31554642.44,24612408.1,6310928.49,6153102.03,0,4,60,2,1,1,0,0,35,55,7.0,245.0,0
Diaz Comercio S.A.S.,23181657960,2024-Q3,177,79874202.91,44748304.55,35125898.36,29712895.39,131920170.26,0,0,0.0,0.0,7590919.75,5108444.89,0,0,0,2,1,0,1,0,51,39,6.0,306.0,0
Diaz Comercio S.A.S.,23181657960,2024-Q4,177,76132761.96,47018897.7,29113864.26,35464032.41,133128227.93,5,2,19269998.46,4914194.08,3853999.69,2457097.04,2,0,60,2,1,0,1,0,38,52,9.0,342.0,0
Diaz Comercio S.A.S.,23181657960,2025-Q1,177,71905402.12,43239818.45,28665583.67,34046353.43,124513536.05,3,1,12943126.37,3918007.94,4314375.46,3918007.94,0,1,90,1,0,1,0,0,22,68,4.0,88.0,0
Diaz Comercio S.A.S.,23181657960,2025-Q2,177,74668770.5,51583323.07,23085447.43,35608480.84,137422277.68,4,2,18231503.08,9502786.58,4557875.77,4751393.29,0,2,60,2,0,0,1,1,13,77,7.0,91.0,0
Diaz Comercio S.A.S.,23181657960,2025-Q3,177,70327517.7,50519541.68,19807976.02,24846549.99,120805955.22,2,1,15777289.41,4835017.37,7888644.7,4835017.37,0,1,30,2,0,1,1,0,7,83,1.0,7.0,0
Diaz Comercio S.A.S.,23181657960,2025-Q4,177,80709046.09,43450672.11,37258373.98,33778852.49,127218368.66,4,1,12238275.02,2693535.39,3059568.76,2693535.39,0,1,90,1,1,0,0,0,46,44,3.0,138.0,0
Garcia Servicios,23187576261,2022-Q1,357,58797398.74,36805501.55,21991897.19,20317725.27,85959289.05,4,1,21429301.16,4173112.46,5357325.29,4173112.46,0,1,30,2,1,0,1,0,74,16,8.0,592.0,0
Garcia Servicios,23187576261,2022-Q2,357,59823839.04,39632044.11,20191794.93,19078649.29,78902488.32,5,2,20784163.76,6312165.38,4156832.75,3156082.69,0,2,90,2,0,1,0,1,24,66,2.0,48.0,0
Garcia Servicios,23187576261,2022-Q3,357,51864279.89,38162146.79,13702133.1,21260079.07,84713062.95,1,0,8782801.72,0.0,8782801.72,8134110.03,0,0,30,3,0,1,1,1,66,24,2.0,132.0,0
Garcia Servicios,23187576261,2022-Q4,357,55707252.93,36134930.48,19572322.45,15741994.84,87767459.76,0,0,0.0,0.0,4908599.76,3372109.94,0,0,0,3,1,1,1,0,88,2,10.0,880.0,0
Garcia Servicios,23187576261,2023-Q1,357,59049047.65,37456814.38,21592233.27,22910316.66,81959364.31,2,0,16218782.51,0.0,8109391.25,6605616.97,0,0,30,1,0,1,0,0,36,54,3.0,108.0,0
Garcia Servicios,23187576261,2023-Q2,357,57814377.76,39561243.08,18253134.68,22028716.82,87440364.74,1,0,7886460.54,0.0,7886460.54,8142510.94,0,0,60,3,1,1,0,1,84,6,1.0,84.0,0
Garcia Servicios,23187576261,2023-Q3,357,57661400.94,43015105.16,14646295.78,20816055.96,78477456.9,1,0,10145085.73,0.0,10145085.73,6186385.83,0,0,30,3,1,1,0,1,65,25,10.0,650.0,0
Garcia Servicios,23187576261,2023-Q4,357,61539080.18,39951199.46,21587880.72,15758835.53,77297915.71,1,0,4844970.25,0.0,4844970.25,3439150.37,0,0,60,1,0,0,1,0,76,14,6.0,456.0,0
Garcia Servicios,23187576261,2024-Q1,357,59023806.88,37098450.73,21925356.15,19651279.13,78776758.78,5,2,30217598.41,8922729.76,6043519.68,4461364.88,0,2,60,0,0,0,0,0,11,79,7.0,77.0,1
Garcia Servicios,23187576261,2024-Q2,357,54936632.02,40290721.49,14645910.53,19392874.03,74832365.86,5,4,45689434.92,31573924.8,9137886.98,7893481.2,3,1,30,3,1,1,1,0,57,33,10.0,570.0,0
Garcia Servicios,23187576261,2024-Q3,357,53155383.64,42072577.31,11082806.33,15651461.7,87299865.72,0,0,0.0,0.0,4421494.21,3262125.8,0,0,0,2,0,0,1,1,29,61,5.0,145.0,0
Garcia Servicios,23187576261,2024-Q4,357,56673039.95,41736811.81,14936228.14,22386579.2,85543206.11,4,2,28886358.21,12177863.65,7221589.55,6088931.82,2,0,90,2,1,1,0,0,84,6,4.0,336.0,0
Garcia Servicios,23187576261,2025-Q1,357,59720398.68,40713889.38,19006509.3,22772458.4,82492857.09,0,0,0.0,0.0,7337567.52,4506777.09,0,0,0,3,1,1,1,0,20,70,6.0,120.0,0
Garcia Servicios,23187576261,2025-Q2,357,61057294.2,36755998.91,24301295.29,21782297.35,85052349.35,0,0,0.0,0.0,6411179.58,5809410.0,0,0,0,2,0,1,0,1,45,45,2.0,90.0,0
Garcia Servicios,23187576261,2025-Q3,357,60298906.32,43537538.69,16761367.63,15347173.59,76664994.23,5,3,46517260.76,27648469.2,9303452.15,9216156.4,0,3,60,3,1,1,0,1,38,52,1.0,38.0,0
Garcia Servicios,23187576261,2025-Q4,357,55457007.78,36097644.06,19359363.72,22104826.1,87729201.44,0,0,0.0,0.0,9226543.26,6993396.18,0,0,0,2,0,1,0,1,44,46,5.0,220.0,0
NWX RES SAS,23258120167,2022-Q1,363,47022173.4,38253800.52,8768372.88,20058680.28,79508128.73,4,3,24769079.79,17926580.35,6192269.95,5975526.78,3,0,30,1,0,0,1,0,52,38,2.0,104.0,0
NWX RES SAS,23258120167,2022-Q2,363,48101962.78,37013963.82,11087998.96,16242279.93,75645873.3,2,0,16231946.72,0.0,8115973.36,4991404.73,0,0,90,1,0,0,0,1,87,3,4.0,348.0,1
NWX RES SAS,23258120167,2022-Q3,363,47473466.93,38939442.9,8534024.03,17633424.87,81443886.12,1,0,2980670.29,0.0,2980670.29,2247519.3,0,0,90,1,1,0,0,0,22,68,8.0,176.0,0
NWX RES SAS,23258120167,2022-Q4,363,46427601.23,43725024.08,2702577.15,19109006.45,84598575.99,1,0,4710694.56,0.0,4710694.56,2912550.77,0,0,60,1,0,1,0,0,74,16,4.0,296.0,0
NWX RES SAS,23258120167,2023-Q1,363,46865229.48,37370764.32,9494465.16,19633082.27,74308839.76,3,2,14231680.42,10031673.19,4743893.47,5015836.6,0,2,60,2,1,1,0,0,65,25,5.0,325.0,1
NWX RES SAS,23258120167,2023-Q2,363,45306230.43,41069611.51,4236618.92,13502374.86,80789942.43,0,0,0.0,0.0,1827266.65,1578821.2,0,0,0,0,0,0,0,0,88,2,7.0,616.0,0
NWX RES SAS,23258120167,2023-Q3,363,44248245.71,37872981.58,6375264.13,16019222.96,79673280.73,5,2,38304809.1,10996702.17,7660961.82,5498351.08,2,0,30,3,1,1,0,1,15,75,9.0,135.0,0
NWX RES SAS,23258120167,2023-Q4,363,49738286.71,37502676.2,12235610.51,19402868.87,73281528.71,4,1,16694566.77,2541841.86,4173641.69,2541841.86,1,0,60,1,1,0,0,0,74,16,2.0,148.0,0
NWX RES SAS,23258120167,2024-Q1,363,47022478.82,38836961.0,8185517.82,18541249.94,86235565.42,4,2,19425490.75,9174661.89,4856372.69,4587330.95,1,1,90,1,1,0,0,0,36,54,4.0,144.0,0
NWX RES SAS,23258120167,2024-Q2,363,44279309.96,42656722.37,1622587.59,17538303.85,82691957.38,5,2,28824020.58,10044055.2,5764804.12,5022027.6,0,2,60,2,1,0,0,1,84,6,6.0,504.0,0
NWX RES SAS,23258120167,2024-Q3,363,42596565.22,41743678.16,852887.06,14867900.36,76591033.67,4,1,6967129.24,1245802.54,1741782.31,1245802.54,0,1,60,2,1,1,0,0,37,53,8.0,296.0,1
NWX RES SAS,23258120167,2024-Q4,363,44599282.0,37498125.45,7101156.55,19882871.68,85664058.04,3,2,19657195.72,8073328.07,6552398.57,4036664.04,0,2,90,2,0,1,0,1,30,60,4.0,120.0,0
NWX RES SAS,23258120167,2025-Q1,363,46355727.0,40349554.36,6006172.64,15926095.25,80518898.27,1,0,7208420.69,0.0,7208420.69,4568844.34,0,0,30,1,0,0,0,1,53,37,1.0,53.0,0
NWX RES SAS,23258120167,2025-Q2,363,51107406.47,40135954.39,10971452.08,15166604.55,85242498.34,3,1,11247623.01,3006486.83,3749207.67,3006486.83,1,0,60,1,0,0,1,0,27,63,6.0,162.0,0
NWX RES SAS,23258120167,2025-Q3,363,43654246.46,38865454.52,4788791.94,16831154.94,78523335.84,2,1,20968808.35,8590929.04,10484404.18,8590929.04,0,1,90,2,0,0,1,1,72,18,7.0,504.0,0
NWX RES SAS,23258120167,2025-Q4,363,50842267.65,42923836.0,7918431.65,15569721.78,78858615.81,1,0,8105496.5,0.0,8105496.5,6057546.8,0,0,30,3,1,1,1,0,48,42,3.0,144.0,0
ComerVal SAS,23341781409,2022-Q1,359,51789094.62,35100024.08,16689070.54,23343113.46,81991989.82,0,0,0.0,0.0,8217473.35,6418326.5,0,0,0,2,0,1,0,1,21,69,5.0,105.0,0
ComerVal SAS,23341781409,2022-Q2,359,55010120.77,30673011.98,24337108.79,23565628.41,96418411.53,4,3,32001956.5,20290400.99,8000489.12,6763467.0,1,2,90,2,1,0,0,1,8,82,7.0,56.0,0
ComerVal SAS,23341781409,2022-Q3,359,52176595.76,29379913.07,22796682.69,24797377.88,83719182.58,1,0,6522110.79,0.0,6522110.79,4288579.27,0,0,60,2,1,0,0,1,67,23,6.0,402.0,0
ComerVal SAS,23341781409,2022-Q4,359,57185693.47,29536246.16,27649447.31,19686744.39,88520534.22,3,2,18491563.53,12859097.42,6163854.51,6429548.71,0,2,90,1,0,0,0,1,88,2,4.0,352.0,0
ComerVal SAS,23341781409,2023-Q1,359,54136750.93,31442793.1,22693957.83,23235691.7,96240884.74,0,0,0.0,0.0,3920463.7,2663012.4,0,0,0,3,1,1,1,0,25,65,7.0,175.0,0
ComerVal SAS,23341781409,2023-Q2,359,52068406.48,29950190.74,22118215.74,18245981.89,93262341.43,0,0,0.0,0.0,5925407.09,3788788.47,0,0,0,3,1,1,1,0,85,5,2.0,170.0,0
ComerVal SAS,23341781409,2023-Q3,359,51120889.17,31800498.64,19320390.53,21970590.93,88950500.92,2,1,7793748.02,3401459.06,3896874.01,3401459.06,0,1,90,3,0,1,1,1,10,80,6.0,60.0,0
ComerVal SAS,23341781409,2023-Q4,359,51498231.03,30232716.34,21265514.69,22077348.76,86352612.88,1,0,6988551.34,0.0,6988551.34,5701814.77,0,0,60,2,0,0,1,1,83,7,10.0,830.0,0
ComerVal SAS,23341781409,2024-Q1,359,53177900.23,33005419.78,20172480.45,20740001.06,86288304.45,4,3,36413477.69,27941385.67,9103369.42,9313795.22,3,0,90,4,1,1,1,1,79,11,9.0,711.0,0
ComerVal SAS,23341781409,2024-Q2,359,54041656.79,29301243.09,24740413.7,21463735.64,81216661.37,1,0,4614866.97,0.0,4614866.97,3225379.29,0,0,90,2,0,0,1,1,51,39,6.0,306.0,0
ComerVal SAS,23341781409,2024-Q3,359,52835749.52,30437692.05,22398057.47,20991500.29,87548748.22,5,4,29463218.95,17909393.91,5892643.79,4477348.48,4,0,60,2,1,0,1,0,4,86,8.0,32.0,0
ComerVal SAS,23341781409,2024-Q4,359,52051975.2,29770238.38,22281736.82,24917278.31,95868892.43,0,0,0.0,0.0,6329136.89,5354210.96,0,0,0,2,0,1,1,0,7,83,9.0,63.0,0
ComerVal SAS,23341781409,2025-Q1,359,47966730.83,32735380.64,15231350.19,23767151.29,79451436.59,0,0,0.0,0.0,7320970.45,5649418.45,0,0,0,2,0,1,1,0,15,75,1.0,15.0,0
ComerVal SAS,23341781409,2025-Q2,359,53468171.72,31578268.43,21889903.29,21527946.45,91666046.81,1,0,2400511.34,0.0,2400511.34,1963711.59,0,0,30,2,0,1,0,1,39,51,2.0,78.0,0
ComerVal SAS,23341781409,2025-Q3,359,55219297.93,29670537.59,25548760.34,24174348.9,90427505.13,2,0,11039743.74,0.0,5519871.87,4309679.32,0,0,60,3,1,1,1,0,84,6,1.0,84.0,0
ComerVal SAS,23341781409,2025-Q4,359,54426337.62,34423614.27,20002723.35,17952244.16,95356333.22,3,2,15315043.8,6154531.69,5105014.6,3077265.84,1,1,30,3,1,1,1,0,31,59,6.0,186.0,0
Rios Construcción S.A.,23434907675,2022-Q1,261,59774221.28,52061007.91,7713213.37,17181674.68,83366067.56,2,1,8956419.38,3853711.74,4478209.69,3853711.74,0,1,30,2,0,0,1,1,32,58,9.0,288.0,0
Rios Construcción S.A.,23434907675,2022-Q2,261,62441809.81,51037821.63,11403988.18,24321256.8,86763066.61,2,1,13382012.2,5905329.02,6691006.1,5905329.02,0,1,90,1,0,0,0,1,60,30,9.0,540.0,0
Rios Construcción S.A.,23434907675,2022-Q3,261,63858320.6,46798043.68,17060276.92,21579413.06,85437733.66,2,1,8282099.91,3759642.3,4141049.96,3759642.3,0,1,60,2,0,1,0,1,4,86,1.0,4.0,0
Rios Construcción S.A.,23434907675,2022-Q4,261,58148716.4,49410630.62,8738085.78,23430295.74,94029812.83,2,1,5723733.02,2596666.93,2861866.51,2596666.93,0,1,90,2,1,0,1,0,12,78,3.0,36.0,0
Rios Construcción S.A.,23434907675,2023-Q1,261,65050022.26,46609176.45,18440845.81,18375504.51,84352510.68,4,2,23504017.53,10238187.2,5876004.38,5119093.6,0,2,30,3,1,1,1,0,27,63,8.0,216.0,0
Rios Construcción S.A.,23434907675,2023-Q2,261,61664570.11,50387575.38,11276994.73,24961084.05,90480602.13,5,2,30887204.14,12136437.96,6177440.83,6068218.98,2,0,90,2,0,0,1,1,53,37,1.0,53.0,0
Rios Construcción S.A.,23434907675,2023-Q3,261,63467998.74,51572274.67,11895724.07,24348223.25,89899681.84,5,2,23305532.23,9536513.99,4661106.45,4768256.99,2,0,90,1,1,0,0,0,38,52,4.0,152.0,1
Rios Construcción S.A.,23434907675,2023-Q4,261,63970885.44,51681601.57,12289283.87,20516646.98,84487532.42,0,0,0.0,0.0,7586452.96,6992706.52,0,0,0,0,0,0,0,0,65,25,7.0,455.0,0
Rios Construcción S.A.,23434907675,2024-Q1,261,59668347.95,47564183.86,12104164.09,22318696.25,88908810.19,3,1,16153867.41,3899823.8,5384622.47,3899823.8,0,1,60,2,0,1,0,1,74,16,7.0,518.0,0
Rios Construcción S.A.,23434907675,2024-Q2,261,59412808.3,44636442.42,14776365.88,22815801.58,90125093.0,4,3,27156567.13,15263878.97,6789141.78,5087959.66,2,1,60,2,1,1,0,0,18,72,2.0,36.0,0
Rios Construcción S.A.,23434907675,2024-Q3,261,56760047.94,48680543.12,8079504.82,17576347.34,95740560.18,0,0,0.0,0.0,8007873.21,7404315.55,0,0,0,1,0,0,1,0,20,70,8.0,160.0,1
Rios Construcción S.A.,23434907675,2024-Q4,261,62525888.93,51493756.61,11032132.32,20749738.47,95356498.25,2,1,8839970.81,4257639.35,4419985.41,4257639.35,0,1,60,2,1,0,1,0,8,82,4.0,32.0,0
Rios Construcción S.A.,23434907675,2025-Q1,261,59975887.8,45895832.21,14080055.59,18217563.94,82603737.09,3,2,24013244.49,15792497.92,8004414.83,7896248.96,2,0,30,2,1,0,1,0,32,58,8.0,256.0,0
Rios Construcción S.A.,23434907675,2025-Q2,261,61842156.94,51773257.76,10068899.18,17836866.24,95197928.15,4,2,22404559.89,10110167.21,5601139.97,5055083.6,2,0,60,2,0,1,0,1,26,64,1.0,26.0,0
Ojeda Agropecuaria,20159377726,2022-Q1,482,92765465.22,72792474.62,19972990.6,14100791.28,132158327.33,5,2,49051492.72,13851144.33,9810298.54,6925572.16,1,1,60,0,0,0,0,0,1,89,3.0,3.0,0
Ojeda Agropecuaria,20159377726,2022-Q2,482,80482141.4,78842815.9,1639325.5,14846660.89,124632764.12,2,1,13456200.95,4827973.85,6728100.47,4827973.85,0,1,30,2,0,1,0,1,67,23,10.0,670.0,0
Ojeda Agropecuaria,20159377726,2022-Q3,482,86148156.27,74970842.03,11177314.24,17321124.19,119237082.98,1,0,9253601.77,0.0,9253601.77,7988516.16,0,0,60,1,0,0,1,0,41,49,2.0,82.0,0
Ojeda Agropecuaria,20159377726,2022-Q4,482,96211339.22,86304299.85,9907039.37,16632042.73,118322960.94,2,1,8585391.82,3285657.33,4292695.91,3285657.33,1,0,90,1,0,0,1,0,79,11,4.0,316.0,0
Ojeda Agropecuaria,20159377726,2023-Q1,482,81007837.91,77413427.57,3594410.34,19358054.67,119687720.06,1,0,5965888.35,0.0,5965888.35,6219002.81,0,0,30,2,0,0,1,1,38,52,1.0,38.0,0
Ojeda Agropecuaria,20159377726,2023-Q2,482,88565936.07,74342489.17,14223446.9,17542329.68,113109255.41,0,0,0.0,0.0,9581592.18,6010852.78,0,0,0,2,0,0,1,1,72,18,2.0,144.0,0
Ojeda Agropecuaria,20159377726,2023-Q3,482,80511852.5,74416569.52,6095282.98,18693006.37,113418315.96,1,0,5631052.43,0.0,5631052.43,5430704.38,0,0,90,0,0,0,0,0,5,85,10.0,50.0,0
Ojeda Agropecuaria,20159377726,2023-Q4,482,90544331.34,83066211.16,7478120.18,20140589.87,118364321.14,3,1,19235244.64,5110950.82,6411748.21,5110950.82,1,0,30,1,0,0,1,0,55,35,9.0,495.0,0
Ojeda Agropecuaria,20159377726,2024-Q1,482,96611155.73,74092461.31,22518694.42,18968370.37,129919848.5,5,3,19901145.64,8730594.4,3980229.13,2910198.13,1,2,60,3,0,1,1,1,39,51,5.0,195.0,0
Ojeda Agropecuaria,20159377726,2024-Q2,482,89126582.1,74787324.91,14339257.19,14527096.6,126021286.34,4,1,21243042.35,5359920.69,5310760.59,5359920.69,0,1,90,2,1,0,0,1,39,51,4.0,156.0,0
Ojeda Agropecuaria,20159377726,2024-Q3,482,82696924.33,84558364.93,-1861440.6,15979442.4,112333597.23,0,0,0.0,0.0,2903103.63,2954790.26,0,0,0,3,1,1,0,1,38,52,1.0,38.0,0
Ojeda Agropecuaria,20159377726,2024-Q4,482,92107405.64,72792737.72,19314667.92,17793464.42,124394135.41,1,0,5091937.57,0.0,5091937.57,3571768.49,0,0,90,1,1,0,0,0,82,8,2.0,164.0,0
Ojeda Agropecuaria,20159377726,2025-Q1,482,83788159.74,85365433.93,-1577274.19,14398956.52,133686223.16,4,1,34436740.06,8625010.88,8609185.01,8625010.88,0,1,30,1,1,0,0,0,13,77,10.0,130.0,0
Ojeda Agropecuaria,20159377726,2025-Q2,482,81885091.6,83563270.66,-1678179.06,14071366.72,133444389.95,5,2,32942435.57,14447572.92,6588487.11,7223786.46,2,0,60,2,1,0,0,1,77,13,3.0,231.0,0
Ojeda Agropecuaria,20159377726,2025-Q3,482,85783647.64,81682388.34,4101259.3,18704157.86,120128931.65,0,0,0.0,0.0,5732836.14,5936490.68,0,0,0,1,0,0,0,1,11,79,4.0,44.0,0
Ojeda Agropecuaria,20159377726,2025-Q4,482,88675888.34,84221718.72,4454169.62,16464307.99,133867623.91,5,2,18680755.49,5513598.7,3736151.1,2756799.35,2,0,90,4,1,1,1,1,60,30,3.0,180.0,0
PAD RES SRL,20216641613,2022-Q1,99,53302440.61,53058763.42,243677.19,26904698.9,95497145.35,4,3,12683741.46,7075033.14,3170935.36,2358344.38,0,3,30,0,0,0,0,0,30,60,7.0,210.0,0
PAD RES SRL,20216641613,2022-Q2,99,55660838.86,46175012.31,9485826.55,27915764.31,108897980.58,4,2,17903278.53,7404647.39,4475819.63,3702323.7,0,2,90,3,0,1,1,1,64,26,9.0,576.0,0
PAD RES SRL,20216641613,2022-Q3,99,60067870.94,45173433.29,14894437.65,38842565.04,110580600.79,4,2,27434900.07,12443998.62,6858725.02,6221999.31,2,0,30,2,0,1,1,0,84,6,5.0,420.0,0
PAD RES SRL,20216641613,2022-Q4,99,53983234.36,45237271.4,8745962.96,27073651.76,111271977.93,1,0,2791816.0,0.0,2791816.0,2385688.34,0,0,60,3,0,1,1,1,70,20,9.0,630.0,0
PAD RES SRL,20216641613,2023-Q1,99,59315529.27,44899411.37,14416117.9,27094229.94,108620954.57,1,0,3304420.5,0.0,3304420.5,3447374.51,0,0,90,1,0,0,0,1,55,35,2.0,110.0,0
PAD RES SRL,20216641613,2023-Q2,99,57743155.41,48975857.11,8767298.3,30480816.78,99115399.05,1,0,8842475.53,0.0,8842475.53,6516105.04,0,0,90,1,1,0,0,0,53,37,3.0,159.0,1
PAD RES SRL,20216641613,2023-Q3,99,60897590.32,46216080.9,14681509.42,35089012.37,105489397.79,2,1,2000000.0,1000000.0,1000000.0,1000000.0,1,0,60,2,0,1,0,1,68,22,4.0,272.0,0
PAD RES SRL,20216641613,2023-Q4,99,51879838.99,48517351.95,3362487.04,31617408.42,107781008.78,0,0,0.0,0.0,5141565.1,4005346.69,0,0,0,1,0,1,0,0,18,72,9.0,162.0,0
PAD RES SRL,20216641613,2024-Q1,99,52266648.31,44523088.84,7743559.47,26790264.88,94638119.49,4,3,21587827.19,16559810.53,5396956.8,5519936.84,0,3,60,2,1,0,0,1,57,33,5.0,285.0,0
PAD RES SRL,20216641613,2024-Q2,99,57798198.4,53006682.03,4791516.37,37442843.25,99005171.84,4,3,27635306.45,12727864.67,6908826.61,4242621.56,3,0,30,2,0,1,1,0,88,2,2.0,176.0,1
PAD RES SRL,20216641613,2024-Q3,99,63196216.66,48912237.69,14283978.97,31224552.7,104980304.63,4,2,9423745.2,4913603.46,2355936.3,2456801.73,1,1,30,1,0,0,0,1,28,62,4.0,112.0,0
PAD RES SRL,20216641613,2024-Q4,99,54942906.18,53422735.82,1520170.36,33709503.51,96701136.41,5,2,26112734.82,8515998.29,5222546.96,4257999.15,2,0,60,2,1,1,0,0,38,52,3.0,114.0,1
PAD RES SRL,20216641613,2025-Q1,99,61732587.51,43881537.21,17851050.3,37806342.38,110690885.44,5,3,32257573.43,17441415.83,6451514.69,5813805.28,0,3,60,1,0,0,0,1,52,38,8.0,416.0,0
PAD RES SRL,20216641613,2025-Q2,99,54603748.43,48576575.03,6027173.4,28228247.28,110648650.62,4,3,19491618.74,11898706.13,4872904.68,3966235.38,3,0,90,3,1,0,1,1,65,25,9.0,585.0,0
PAD RES SRL,20216641613,2025-Q3,99,55817052.24,46415077.43,9401974.81,34601028.05,96922459.06,0,0,0.0,0.0,3765183.91,3583565.83,0,0,0,1,0,1,0,0,78,12,7.0,546.0,0
PAD RES SRL,20216641613,2025-Q4,99,58647339.87,51978023.9,6669315.97,33180940.22,103361746.43,5,2,22073725.65,7310705.71,4414745.13,3655352.85,1,1,30,2,0,0,1,1,65,25,8.0,520.0,0
ComerPlus S.A.,20217725012,2022-Q1,154,59277192.01,51974957.97,7302234.04,14599687.4,83178482.64,4,2,23696035.18,9219472.2,5924008.79,4609736.1,2,0,90,1,0,1,0,0,32,58,6.0,192.0,1
ComerPlus S.A.,20217725012,2022-Q2,154,59931232.23,48473642.42,11457589.81,14556993.66,81511910.32,4,3,27608421.46,19158756.45,6902105.36,6386252.15,2,1,30,4,1,1,1,1,36,54,8.0,288.0,0
ComerPlus S.A.,20217725012,2022-Q3,154,63283494.65,52252720.22,11030774.43,16449280.22,93708686.73,3,2,18497343.37,13354810.84,6165781.12,6677405.42,2,0,90,3,1,0,1,1,50,40,10.0,500.0,0
ComerPlus S.A.,20217725012,2022-Q4,154,58935331.69,49233345.48,9701986.21,15222017.15,80041158.72,5,2,35841949.44,14976827.95,7168389.89,7488413.98,0,2,30,0,0,0,0,0,90,0,6.0,540.0,0
ComerPlus S.A.,20217725012,2023-Q1,154,67281152.89,53516182.04,13764970.85,15349555.58,82630708.46,5,2,24431507.08,9981074.41,4886301.42,4990537.21,2,0,60,1,0,0,1,0,30,60,7.0,210.0,0
ComerPlus S.A.,20217725012,2023-Q2,154,57310547.1,53025390.08,4285157.02,15973573.02,94222317.49,5,2,24163509.98,9138625.37,4832702.0,4569312.69,1,1,60,3,1,1,1,0,64,26,8.0,512.0,0
ComerPlus S.A.,20217725012,2023-Q3,154,65093364.5,47544795.24,17548569.26,17214200.25,86104825.31,1,0,4098432.11,0.0,4098432.11,4186607.25,0,0,60,0,0,0,0,0,71,19,4.0,284.0,0
ComerPlus S.A.,20217725012,2023-Q4,154,64316888.35,48392482.92,15924405.43,13585069.89,80420916.66,1,0,7232672.8,0.0,7232672.8,6702845.05,0,0,30,1,1,0,0,0,52,38,8.0,416.0,0
ComerPlus S.A.,20217725012,2024-Q1,154,56341657.98,54493675.63,1847982.35,15842751.85,91444558.31,5,2,30853522.18,8734207.54,6170704.44,4367103.77,1,1,60,2,1,0,1,0,45,45,1.0,45.0,0
ComerPlus S.A.,20217725012,2024-Q2,154,63213634.37,55612008.93,7601625.44,15053037.62,86783003.99,5,2,11741462.34,3006657.69,2348292.47,1503328.84,0,2,30,2,1,0,1,0,22,68,5.0,110.0,0
ComerPlus S.A.,20217725012,2024-Q3,154,61534646.73,54949662.76,6584983.97,16443786.81,79927249.02,0,0,0.0,0.0,6256932.39,5951069.41,0,0,0,3,0,1,1,1,44,46,6.0,264.0,0
ComerPlus S.A.,20217725012,2024-Q4,154,56581306.89,48259678.75,8321628.14,14717200.01,89633396.36,3,1,14891535.76,3356914.3,4963845.25,3356914.3,1,0,30,3,0,1,1,1,65,25,5.0,325.0,0
ComerPlus S.A.,20217725012,2025-Q1,154,62176521.54,50032894.42,12143627.12,15149530.97,85329296.66,0,0,0.0,0.0,5149715.73,4485524.51,0,0,0,1,0,1,0,0,19,71,9.0,171.0,0
ComerPlus S.A.,20217725012,2025-Q2,154,56327268.08,51780304.64,4546963.44,14904838.56,93297182.8,2,1,19551192.98,7774321.62,9775596.49,7774321.62,1,0,60,3,0,1,1,1,49,41,1.0,49.0,0
ComerPlus S.A.,20217725012,2025-Q3,154,60338888.36,47026890.96,13311997.4,14111262.58,90599376.02,3,1,26040339.69,8446365.51,8680113.23,8446365.51,1,0,30,2,1,0,1,0,16,74,10.0,160.0,0
ComerPlus S.A.,20217725012,2025-Q4,154,59631552.31,56340235.96,3291316.35,15103941.53,91901604.82,4,2,37844054.7,17099931.63,9461013.67,8549965.81,2,0,60,1,0,0,1,0,37,53,8.0,296.0,0
ConstrucVal SRL,20263503555,2022-Q1,133,68962325.65,57995043.65,10967282.0,35501972.69,104464298.33,4,1,43289952.32,9356994.51,10822488.08,9356994.51,1,0,90,3,1,1,0,1,6,84,3.0,18.0,0
ConstrucVal SRL,20263503555,2022-Q2,133,67286652.7,62198098.36,5088554.34,32859647.61,117509436.51,0,0,0.0,0.0,5891303.87,6366061.63,0,0,0,3,1,1,1,0,52,38,2.0,104.0,0
ConstrucVal SRL,20263503555,2022-Q3,133,69044622.71,61233530.12,7811092.59,34627049.22,123134833.72,1,0,5888126.01,0.0,5888126.01,5731671.51,0,0,30,1,0,1,0,0,74,16,4.0,296.0,0
ConstrucVal SRL,20263503555,2022-Q4,133,72062585.35,62152608.5,9909976.85,25509608.41,125970938.97,3,1,31635953.95,9241185.66,10545317.98,9241185.66,0,1,30,3,0,1,1,1,22,68,6.0,132.0,0
